ANIO_ESTAD,ENT_REGIS,MES_ENTREV,DIA_ENTREV,SEXO,EDAD,ENT_RESID,MUN_RESID,PAIS_RESID,NACIONALID,PAIS_EXTRA,ESCOLARIDA,COND_ESCOL,OCUPACION,LENGUA_1,LENGUA_2,LENGUA_3,ESTIM_FAM,PRIM_VISIT,VISIT_ANIO,ANIOS_VISI,VIS_OTROS,VISO_CUANT,MEDIO_1,MEDIO_2,PLAN_VISIT,MV_ACOMP,MV_CULTURA,MV_APREND,MV_ESCOLAR,MV_LABORAL,MV_CONOCER,MV_ENTRETE,MV_EDIFICI,MV_TALLER,MV_OTRO,MEDIO_TRAN,TIEMPO_TRA,TIPO_ENTRA,PAV_NADIE,PAV_FAMILI,PAV_PAREJA,PAV_AMIGO,PAV_COMPA,PAV_ESCOLA,PAV_TURIST,PAV_OTRO,TAM_GRUPO,MENORES_12,SU_SALAS,SU_TIENDA,SU_VISGUIA,SU_AUDIOG,SU_TALLER,SU_ACADEM,SU_ACULTUR,SU_BIBLIOT,SU_ARCHIVO,SU_SILLA,SU_OTRO,OPIN_EXPOS,NIV_APREND,DUR_VIS_H,DUR_VIS_M,REPETIR_VI,RECOMIE_VI,EVAL_GRAL,M_NOVIS_1,M_NOVIS_2,M_NOVIS_3
2023,01,7,1,1,14,01,003,000,1,000,4,2,11,1,,,2,1,,,2,,01,,2,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,030,000,1,0,1,0,0,0,0,0,0,0,0,1,08,0,40,1,11,10,01,,
2023,01,7,2,2,52,01,001,000,1,000,9,2,11,1,,,2,1,,,2,,11,,1,1,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,11,10,07,,
2023,01,7,2,1,22,01,001,000,1,000,9,2,11,1,,,2,1,,,1,01,03,01,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,14,10,02,07,
2023,01,7,2,2,25,01,001,000,1,000,9,1,2,1,2,,1,2,02,00,1,05,11,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,40,1,13,10,09,,
2023,01,7,2,1,25,01,001,000,1,000,9,1,3,1,2,,2,2,02,00,1,01,09,,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,15,10,08,,
2023,01,7,2,2,24,01,001,000,1,000,9,1,2,1,2,,2,2,01,00,2,,02,,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,11,10,07,08,
2023,01,10,2,2,48,08,019,000,1,000,10,1,2,1,,,2,1,,,1,01,03,,2,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,2,10,0,30,1,14,10,09,,
2023,01,10,2,1,29,26,030,000,1,000,9,1,2,1,2,3,1,1,,,1,02,10,,1,0,1,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,003,000,1,1,0,0,0,0,0,0,0,0,0,1,10,1,5,2,14,10,09,,
2023,01,10,2,2,62,28,038,000,1,000,9,1,11,1,,,2,2,01,00,1,06,10,,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,30,1,13,10,08,,
2023,01,10,2,2,23,33,000,330,2,330,9,1,2,1,2,7,1,1,,,1,10,10,,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,09,,
2023,01,10,2,1,27,15,033,000,1,000,9,1,11,1,2,,1,1,,,1,01,07,,1,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,002,000,1,0,1,0,0,0,0,0,0,0,0,1,10,2,0,1,13,9,05,,
2023,01,10,2,2,28,01,005,000,1,000,8,1,2,2,,,1,1,,,1,04,11,,2,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,30,1,14,9,09,,
2023,01,10,2,2,23,33,000,214,2,214,9,2,2,1,,,1,1,,,1,10,06,,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,40,1,12,10,08,09,01
2023,01,10,1,2,53,19,039,000,1,000,5,1,11,1,,,1,1,,,1,04,10,,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,40,1,11,9,08,,
2023,01,10,1,1,24,01,001,000,1,000,7,2,11,1,,,2,1,,,1,02,06,,1,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,1,10,0,50,1,14,10,01,06,
2023,01,7,1,1,31,01,001,000,1,000,9,2,11,1,,,2,2,00,02,2,,03,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,12,10,07,08,
2023,01,7,1,1,28,01,001,000,1,000,9,1,2,1,,,1,1,,,2,,06,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1,11,10,02,01,
2023,01,7,1,2,20,01,001,000,1,000,9,1,4,1,,,1,1,,,1,03,03,,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,12,10,01,,
2023,01,7,2,2,34,01,001,000,2,214,9,1,3,1,2,,1,1,,,1,04,03,10,1,0,0,0,0,0,1,1,0,0,0,6,1,1,0,0,0,0,1,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,10,1,15,10,01,08,
2023,01,7,1,2,33,01,001,000,1,000,9,1,2,1,,,1,1,,,1,01,10,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,45,1,15,10,06,09,
2023,01,7,2,2,32,09,014,000,1,000,9,1,11,2,,,1,1,,,1,02,10,,2,1,1,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,005,002,1,0,0,0,0,0,0,1,0,0,0,1,10,5,0,1,11,10,09,06,03
2023,01,7,1,2,21,01,003,000,1,000,7,2,9,1,2,,2,1,,,1,03,03,,2,0,1,0,0,0,1,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,07,1,0,1,13,10,01,,
2023,01,10,1,2,25,01,001,000,1,000,9,1,11,1,2,,1,1,,,1,07,10,,1,1,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,30,1,13,10,09,04,
2023,01,10,2,1,28,01,001,000,1,000,10,1,2,1,,,1,2,01,00,1,10,07,,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,004,000,1,0,0,0,0,0,0,0,0,0,0,2,05,0,30,1,12,9,05,,
2023,01,10,2,2,41,14,039,000,1,000,9,1,2,1,,,1,1,,,1,04,11,,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,1,0,1,14,9,07,,
2023,01,10,1,2,61,02,001,000,1,000,8,1,11,1,,,1,1,,,1,03,10,,2,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,006,003,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,12,10,09,,
2023,01,10,2,1,39,01,001,000,1,000,9,1,2,1,2,,2,1,,,2,,03,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,11,10,07,,
2023,01,10,2,2,32,09,002,000,1,000,9,1,2,1,2,,1,1,,,1,03,06,,2,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,000,1,1,0,0,0,0,0,0,0,0,0,2,08,0,40,1,14,9,09,,
2023,01,10,1,2,27,01,001,000,1,000,9,1,2,1,,,1,1,,,2,,10,,1,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,40,1,14,10,05,08,
2023,01,10,1,1,23,01,001,000,1,000,7,2,11,1,,,2,1,,,1,02,03,,2,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,2,10,0,40,1,12,10,01,,
2023,01,7,1,1,35,01,001,000,1,000,9,2,98,1,2,,1,2,02,00,1,03,10,03,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,09,0,40,1,11,10,09,05,
2023,01,7,2,1,24,01,001,000,1,000,7,1,4,1,,,2,2,01,00,2,,03,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,1,1,10,0,40,1,11,10,05,09,
2023,01,7,1,1,33,01,001,000,1,000,8,1,3,1,,,2,1,,,2,,10,,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,006,000,1,0,0,0,0,0,0,0,0,0,0,1,00,1,30,1,11,10,09,06,03
2023,01,7,1,1,52,32,038,000,1,000,5,1,11,1,,,2,1,,,2,,06,,2,0,0,0,0,0,0,1,0,0,0,2,3,1,0,1,0,0,0,0,0,0,007,003,1,0,0,0,0,0,0,0,0,0,0,1,10,0,50,1,11,10,07,06,03
2023,01,10,1,1,22,01,001,000,1,000,9,2,11,1,2,,1,2,02,00,1,05,10,,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,07,0,40,1,15,10,09,01,
2023,01,10,1,1,18,01,001,000,1,000,9,2,11,1,,,2,1,,,1,02,03,,2,1,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,2,02,0,40,1,11,9,08,,
2023,01,10,1,2,18,33,000,250,2,250,9,1,11,1,,,1,1,,,1,02,06,,2,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,50,1,11,9,03,,
2023,01,10,1,2,15,01,001,000,1,000,4,1,11,1,,,2,1,,,1,01,03,,1,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,20,1,11,8,08,,
2023,01,10,2,2,41,01,001,000,1,000,9,1,98,1,,,1,2,01,00,1,04,11,,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,004,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,40,1,13,10,09,,
2023,01,10,1,2,33,02,004,000,1,000,9,1,2,1,2,,1,1,,,1,10,06,,2,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,05,0,40,1,15,8,08,07,
2023,01,7,1,2,32,32,017,000,1,000,5,1,3,1,,,2,1,,,2,,06,,1,0,0,1,0,0,0,0,0,0,0,1,5,2,0,1,0,0,0,0,0,0,007,000,1,1,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,02,,
2023,01,7,1,1,29,33,000,221,2,221,5,1,9,2,,,1,1,,,2,,03,,2,0,1,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,12,10,02,,
2023,01,7,2,1,28,01,001,000,1,000,10,1,2,1,2,,1,2,03,00,1,03,11,,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,1,0,1,12,9,06,05,08
2023,01,7,2,1,24,01,001,000,1,000,9,1,2,1,2,,1,2,03,00,2,,10,,2,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,06,0,30,1,12,10,08,05,09
2023,01,7,1,2,32,01,001,000,1,000,9,1,2,1,,,1,2,03,00,1,02,01,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,1,0,1,12,10,07,,
2023,01,7,1,1,17,01,001,000,1,000,7,2,11,1,,,1,1,,,1,02,01,,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1,11,10,08,,
2023,01,10,1,2,48,01,005,000,1,000,10,1,2,1,,,1,1,,,1,03,01,,2,0,1,1,0,0,1,0,0,0,0,1,3,1,0,0,0,1,1,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,14,10,09,,
2023,01,10,1,1,39,02,004,000,1,000,9,1,2,1,2,,2,1,,,1,10,06,,2,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,05,0,40,1,15,8,09,,
2023,01,7,1,2,35,08,019,000,1,000,8,1,2,1,,,1,2,01,00,2,,06,,1,0,1,0,0,0,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,02,,
2023,01,7,1,1,39,01,001,000,1,000,5,1,3,1,,,2,1,,,2,,06,,2,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,006,001,1,1,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,02,,
2023,01,7,2,2,32,01,005,000,1,000,7,1,11,1,,,1,1,,,1,02,06,,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,30,1,11,10,07,,
2023,01,7,2,2,47,09,014,000,1,000,9,1,11,1,,,1,1,,,1,02,11,,2,0,1,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,005,003,1,0,0,0,0,0,0,0,0,0,0,2,08,0,30,1,12,8,09,,
2023,01,10,2,2,46,01,001,000,1,000,7,1,3,1,2,,1,1,,,1,02,07,,2,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,40,1,11,10,08,,
2023,01,10,1,2,48,01,001,000,1,000,7,1,4,1,,,2,1,,,2,,03,,2,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,1,0,1,13,10,09,,
2023,01,10,1,2,25,01,001,000,1,000,9,1,3,1,,,1,2,00,01,2,,10,06,2,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,1,0,0,0,1,10,2,0,1,11,10,08,,
2023,01,10,1,1,16,01,001,000,1,000,7,2,99,1,,,1,2,02,00,2,,01,,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,12,10,09,,
2023,01,10,2,1,24,01,001,000,1,000,9,1,2,1,2,,1,1,,,1,08,07,,2,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,50,1,12,9,09,,
2023,01,10,2,2,34,14,039,000,1,000,9,1,11,1,2,,1,1,,,1,01,06,,2,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,40,1,12,8,08,,
2023,01,7,2,2,25,01,001,000,1,000,9,1,3,1,,,2,1,,,1,02,03,,2,0,1,0,0,0,0,1,0,0,0,4,1,2,0,0,0,0,1,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,22,10,09,02,03
2023,01,7,1,2,40,01,001,000,1,000,10,1,98,1,,,1,2,05,00,1,02,11,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,1,0,1,15,9,06,,
2023,01,7,1,2,18,03,003,000,1,000,7,2,11,1,,,1,1,,,1,01,11,,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,09,,
2023,01,7,1,2,34,01,001,000,1,000,9,1,2,1,,,1,2,02,00,1,02,06,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,09,1,0,1,12,9,07,,
2023,01,10,1,2,47,01,005,000,1,000,10,1,2,1,,,1,1,,,1,02,01,,2,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,1,1,0,0,0,005,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,14,10,09,,
2023,01,7,1,1,76,01,006,000,1,000,3,1,11,1,,,2,2,05,00,2,,02,,1,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,,,1,0,1,0,0,0,0,0,0,0,0,1,05,1,0,1,12,10,07,06,
2023,01,7,1,1,38,01,001,000,1,000,9,1,3,1,,,1,1,,,1,04,03,,1,0,0,0,0,0,1,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,,,1,0,1,0,0,0,0,0,0,0,0,1,10,2,0,1,12,10,07,08,
2023,01,7,1,2,50,01,007,000,1,000,9,1,3,1,,,1,2,01,00,2,,04,,2,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,005,001,1,0,0,0,0,0,0,0,0,0,0,1,09,1,0,1,13,10,02,,
2023,01,7,1,2,21,01,001,000,1,000,9,2,11,1,,,1,1,,,1,02,03,,2,0,0,1,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,07,0,40,1,12,9,07,01,
2023,01,7,1,1,20,01,001,000,1,000,9,1,11,1,,,2,1,,,2,,10,,2,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,0,40,1,15,10,01,05,
2023,01,7,1,2,22,01,001,000,1,000,9,1,11,1,,,1,1,,,2,,01,,2,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,030,000,1,0,1,0,0,0,0,0,0,0,0,1,10,1,0,1,12,10,01,,
2023,01,7,2,2,70,01,001,000,1,000,9,1,11,1,2,3,1,2,02,00,1,03,01,10,2,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,30,1,13,10,01,07,
2023,01,10,1,2,66,15,025,000,1,000,3,1,11,1,,,2,1,,,1,05,11,,2,0,0,0,0,0,0,0,1,0,0,2,8,2,0,0,1,0,0,0,0,0,001,000,1,0,1,0,0,0,0,0,0,0,0,1,10,1,0,1,14,10,05,,
2023,01,10,1,1,18,01,006,000,1,000,7,2,11,1,,,2,1,,,2,,11,,2,0,0,0,0,0,1,0,0,0,0,6,1,2,0,0,0,0,0,1,0,0,006,000,1,0,1,0,0,0,0,0,0,0,0,2,07,0,30,1,13,10,05,,
2023,01,10,1,1,78,13,029,000,1,000,6,1,11,1,,,2,1,,,1,04,03,,1,0,0,1,0,0,1,0,0,0,0,1,8,2,0,1,0,0,0,0,0,0,001,000,1,0,1,0,0,0,0,0,0,0,0,1,10,2,0,1,12,10,07,,
2023,01,7,1,2,21,01,001,000,1,000,7,1,11,1,,,1,1,,,2,,10,,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,002,000,1,1,1,0,0,0,0,0,0,0,0,1,10,1,40,1,12,10,01,,
2023,01,7,1,2,29,01,006,000,1,000,7,1,6,1,,,2,2,01,00,2,,06,,1,0,0,0,0,0,1,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,004,000,1,0,0,0,0,0,0,0,0,0,0,1,09,1,0,1,11,10,02,,
2023,01,7,1,2,37,01,001,000,1,000,9,1,3,1,,,1,2,01,00,2,,04,,2,0,0,0,0,0,1,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,11,10,02,,
2023,01,7,1,1,52,14,039,000,1,000,8,1,8,1,,,2,1,,,2,,04,08,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,12,10,02,,
2023,01,7,1,1,33,01,007,000,1,000,9,1,6,1,,,2,1,,,2,,10,,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,13,10,02,,
2023,01,7,1,2,46,01,011,000,1,000,9,1,2,1,,,2,1,,,1,02,11,,2,0,1,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,1,0,1,11,10,07,,
2023,01,7,1,1,20,01,011,000,1,000,7,2,11,1,,,2,1,,,2,,11,,2,0,0,1,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,12,10,08,07,
2023,01,7,1,2,25,01,001,000,1,000,9,2,11,1,,,2,1,,,2,,11,,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,07,08,
2023,01,7,1,2,48,01,005,000,1,000,9,1,3,1,,,2,1,,,2,,03,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,11,10,09,,
2023,01,10,1,2,66,09,006,000,1,000,5,1,11,1,,,2,1,,,2,,07,,2,0,0,0,0,0,1,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,50,1,13,9,08,09,
2023,01,10,2,2,65,01,001,000,1,000,4,1,11,1,,,2,2,00,04,2,,05,07,2,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,30,1,14,10,05,,
2023,01,10,2,2,58,09,002,000,1,000,10,1,11,1,2,,1,1,,,1,05,07,,1,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,0,0,0,048,000,1,1,1,0,0,0,0,0,0,0,0,1,10,0,40,1,14,10,09,,
2023,01,10,2,1,29,21,015,000,1,000,9,1,2,1,,,1,1,,,1,07,07,,1,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,45,1,15,10,09,,
2023,01,7,1,1,36,01,001,000,1,000,8,1,5,1,,,2,1,,,2,,10,,2,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,003,000,1,1,1,0,0,0,0,0,0,0,0,1,10,1,30,1,12,10,05,01,
2023,01,7,1,2,21,01,009,000,1,000,7,1,9,1,,,2,1,,,2,,10,,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,003,000,1,1,1,0,0,0,0,0,0,0,0,1,10,1,20,1,12,9,05,,
2023,01,7,1,2,52,01,001,000,1,000,8,1,2,1,,,1,2,01,00,2,,03,,1,1,0,0,0,0,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,25,1,12,10,02,,
2023,01,7,1,2,43,33,000,221,1,000,7,1,4,1,,,2,2,01,00,2,,06,,1,1,0,0,0,0,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,006,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,19,1,12,10,02,,
2023,01,7,1,1,41,01,001,000,1,000,8,1,98,1,,,1,1,,,2,,06,,2,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,12,10,02,,
2023,01,7,1,2,45,32,036,000,1,000,6,1,3,1,,,2,2,01,00,2,,03,,1,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,02,,
2023,01,7,1,2,47,33,000,221,2,221,8,1,98,1,2,,1,1,,,2,,04,06,2,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,002,000,1,1,0,0,0,0,0,0,0,0,0,1,10,1,0,1,11,10,02,,
2023,01,7,1,1,30,01,007,000,1,000,8,1,6,1,,,2,1,,,2,,04,,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,004,002,1,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1,13,10,02,,
2023,01,7,2,2,29,01,005,000,1,000,9,1,2,1,2,,1,1,,,1,01,03,,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,0,40,1,14,10,05,09,02
2023,01,10,1,1,48,01,001,000,1,000,7,1,98,1,,,2,1,,,2,,11,,2,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,0,1,10,1,20,1,12,10,01,05,02
2023,01,7,1,2,18,01,001,000,1,000,7,1,11,1,,,1,1,,,2,,11,,2,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,15,10,07,,
2023,01,7,1,2,56,10,005,000,1,000,10,1,11,1,,,1,1,,,1,05,06,,1,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,15,10,08,09,
2023,01,7,1,1,45,01,001,000,1,000,9,1,3,1,,,2,1,,,2,,03,,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,006,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,02,,
